PEOPLE_POSITIVE_CASES_COUNT,REPORT_DATE,CONTINENT_NAME,COUNTRY_SHORT_NAME,PEOPLE_DEATH_COUNT
146668,5/30/2020,Asia,Iran,7677
44606,4/1/2020,Asia,Iran,2898
23049,3/24/2020,Asia,Iran,1812
0,2/16/2020,Asia,Iran,0
90481,4/27/2020,Asia,Iran,5710
0,2/5/2020,Asia,Iran,0
95907,9/26/2020,Asia,Oman,885
94711,9/23/2020,Asia,Oman,865
80286,8/6/2020,Asia,Oman,488
2903,5/7/2020,Asia,Oman,13
56015,7/13/2020,Asia,Oman,257
1905,4/26/2020,Asia,Oman,10
83086,8/17/2020,Asia,Oman,572
2447,5/2/2020,Asia,Oman,11
22077,6/14/2020,Asia,Oman,99
29471,6/22/2020,Asia,Oman,131
66,3/24/2020,Asia,Oman,0
4,2/27/2020,Asia,Oman,0
0,2/2/2020,Asia,Oman,0
0,1/15/2020,Asia,Oman,0
0,1/21/2020,Asia,Oman,0
5244,10/16/2020,Asia,Sri Lanka,13
2094,7/9/2020,Asia,Sri Lanka,11
2823,8/3/2020,Asia,Sri Lanka,11
254,4/19/2020,Asia,Sri Lanka,7
2947,8/23/2020,Asia,Sri Lanka,12
718,5/4/2020,Asia,Sri Lanka,7
97,3/24/2020,Asia,Sri Lanka,0
1,2/13/2020,Asia,Sri Lanka,0
1,2/22/2020,Asia,Sri Lanka,0
330,4/23/2020,Asia,Sri Lanka,7
295636,8/30/2020,Asia,Pakistan,6288
246351,7/11/2020,Asia,Pakistan,5123
1408,3/29/2020,Asia,Pakistan,11
269191,7/23/2020,Asia,Pakistan,5709
18375,9/3/2020,Asia,Lebanon,177
7121,8/12/2020,Asia,Lebanon,87
479,4/2/2020,Asia,Lebanon,12
2334,7/13/2020,Asia,Lebanon,36
1946,7/9/2020,Asia,Lebanon,36
1510,6/20/2020,Asia,Lebanon,32
1140,5/27/2020,Asia,Lebanon,26
1644,6/25/2020,Asia,Lebanon,33
911,5/18/2020,Asia,Lebanon,26
0,2/9/2020,Asia,Lebanon,0
0,1/23/2020,Asia,Lebanon,0
0,1/11/2020,Asia,Lebanon,0
12723,4/26/2020,Asia,Pakistan,269
677,4/22/2020,Asia,Lebanon,21
316,10/16/2020,Asia,Bhutan,0
263,9/25/2020,Asia,Bhutan,0
76,6/28/2020,Asia,Bhutan,0
7,4/26/2020,Asia,Bhutan,0
75,6/27/2020,Asia,Bhutan,0
306,10/11/2020,Asia,Bhutan,0
92,7/24/2020,Asia,Bhutan,0
0,2/15/2020,Asia,Bhutan,0
103,8/4/2020,Asia,Bhutan,0
4,3/31/2020,Asia,Bhutan,0
58327,9/17/2020,Asia,Nepal,379
65276,9/22/2020,Asia,Nepal,427
126137,10/17/2020,Asia,Nepal,715
1798,6/2/2020,Asia,Nepal,8
14519,7/3/2020,Asia,Nepal,31
4364,6/11/2020,Asia,Nepal,15
1,3/13/2020,Asia,Nepal,0
0,1/16/2020,Asia,Nepal,0
0,1/4/2020,Asia,Nepal,0
10358,9/23/2020,Asia,Malaysia,130
9969,9/16/2020,Asia,Malaysia,128
7857,6/2/2020,Asia,Malaysia,115
10919,9/28/2020,Asia,Malaysia,134
9129,8/14/2020,Asia,Malaysia,125
5389,4/20/2020,Asia,Malaysia,89
6742,5/13/2020,Asia,Malaysia,109
8725,7/14/2020,Asia,Malaysia,122
23,2/28/2020,Asia,Malaysia,0
8,1/31/2020,Asia,Malaysia,0
509,9/23/2020,Asia,Taiwan,7
509,9/25/2020,Asia,Taiwan,7
485,8/18/2020,Asia,Taiwan,7
443,6/4/2020,Asia,Taiwan,7
438,5/5/2020,Asia,Taiwan,6
18,2/16/2020,Asia,Taiwan,0
9,1/31/2020,Asia,Taiwan,0
132150,10/30/2020,Asia,Qatar,231
128191,10/13/2020,Asia,Qatar,220
118778,9/1/2020,Asia,Qatar,197
32604,5/18/2020,Asia,Qatar,15
320,3/14/2020,Asia,Qatar,0
0,2/26/2020,Asia,Qatar,0
262,3/12/2020,Asia,Qatar,0
0,1/3/2020,Asia,Qatar,0
2028,9/20/2020,Asia,Yemen,586
0,4/4/2020,Asia,Yemen,0
967,6/23/2020,Asia,Yemen,257
0,3/18/2020,Asia,Yemen,0
7,5/2/2020,Asia,Yemen,2
1629,7/22/2020,Asia,Yemen,456
0,3/14/2020,Asia,Yemen,0
0,2/27/2020,Asia,Yemen,0
90127,9/11/2020,Asia,China,4733
90567,10/2/2020,Asia,China,4739
83817,4/20/2020,Asia,China,4636
82784,4/8/2020,Asia,China,3337
88099,8/4/2020,Asia,China,4672
84209,6/11/2020,Asia,China,4638
59,1/11/2020,Asia,China,1
40768,10/25/2020,Asia,Afghanistan,1511
11173,5/26/2020,Asia,Afghanistan,219
3778,5/9/2020,Asia,Afghanistan,109
1827,4/29/2020,Asia,Afghanistan,60
22890,6/12/2020,Asia,Afghanistan,426
33384,7/7/2020,Asia,Afghanistan,920
6402,5/16/2020,Asia,Afghanistan,168
1,3/7/2020,Asia,Afghanistan,0
0,2/24/2020,Asia,Afghanistan,0
0,2/20/2020,Asia,Afghanistan,0
0,2/5/2020,Asia,Afghanistan,0
0,1/17/2020,Asia,Afghanistan,0
0,1/10/2020,Asia,Afghanistan,0
49994,9/18/2020,Asia,Uzbekistan,417
2127,5/3/2020,Asia,Uzbekistan,9
83,3/27/2020,Asia,Uzbekistan,0
2645,5/15/2020,Asia,Uzbekistan,11
4181,6/7/2020,Asia,Uzbekistan,17
0,3/14/2020,Asia,Uzbekistan,0
0,3/13/2020,Asia,Uzbekistan,0
0,2/10/2020,Asia,Uzbekistan,0
0,1/20/2020,Asia,Uzbekistan,0
344875,10/26/2020,Asia,Saudi Arabia,5296
338132,10/9/2020,Asia,Saudi Arabia,4972
341495,10/17/2020,Asia,Saudi Arabia,5144
288690,8/10/2020,Asia,Saudi Arabia,3167
272590,7/30/2020,Asia,Saudi Arabia,2816
258156,7/23/2020,Asia,Saudi Arabia,2601
0,2/24/2020,Asia,Saudi Arabia,0
9362,4/20/2020,Asia,Saudi Arabia,97
286778,9/13/2020,Asia,Iraq,7941
434598,10/21/2020,Asia,Iraq,10366
345969,9/27/2020,Asia,Iraq,8935
156995,8/12/2020,Asia,Iraq,5531
215784,8/27/2020,Asia,Iraq,6668
12366,6/8/2020,Asia,Iraq,346
121263,7/31/2020,Asia,Iraq,4671
772,4/4/2020,Asia,Iraq,54
392934,10/27/2020,Asia,Indonesia,13411
1046,3/28/2020,Asia,Indonesia,87
80094,7/16/2020,Asia,Indonesia,3797
7135,4/22/2020,Asia,Indonesia,616
93657,7/24/2020,Asia,Indonesia,4576
3512,4/11/2020,Asia,Indonesia,306
1044,9/1/2020,Asia,Vietnam,34
911,8/14/2020,Asia,Vietnam,21
251,4/8/2020,Asia,Vietnam,0
267,4/14/2020,Asia,Vietnam,0
0,1/22/2020,Asia,Vietnam,0
0,1/13/2020,Asia,Vietnam,0
27,8/29/2020,Asia,Timor Leste,0
27,9/19/2020,Asia,Timor Leste,0
29,10/25/2020,Asia,Timor Leste,0
2,4/10/2020,Asia,Timor Leste,0
1,3/28/2020,Asia,Timor Leste,0
24,7/21/2020,Asia,Timor Leste,0
24,5/10/2020,Asia,Timor Leste,0
24,6/12/2020,Asia,Timor Leste,0
25,8/17/2020,Asia,Timor Leste,0
27,9/28/2020,Asia,Timor Leste,0
24,6/10/2020,Asia,Timor Leste,0
0,1/28/2020,Asia,Timor Leste,0
0,1/19/2020,Asia,Timor Leste,0
9475,9/24/2020,Asia,Tajikistan,74
9562,9/26/2020,Asia,Tajikistan,74
10860,10/28/2020,Asia,Tajikistan,81
9974,10/6/2020,Asia,Tajikistan,78
10222,10/12/2020,Asia,Tajikistan,79
0,4/2/2020,Asia,Tajikistan,0
7015,7/23/2020,Asia,Tajikistan,58
5338,6/20/2020,Asia,Tajikistan,51
3100,5/27/2020,Asia,Tajikistan,46
293,5/6/2020,Asia,Tajikistan,5
0,3/6/2020,Asia,Tajikistan,0
0,1/26/2020,Asia,Tajikistan,0
61643,9/17/2020,Asia,Bahrain,215
28410,7/4/2020,Asia,Bahrain,95
6747,5/17/2020,Asia,Bahrain,12
41835,8/4/2020,Asia,Bahrain,150
30321,7/8/2020,Asia,Bahrain,98
32941,7/13/2020,Asia,Bahrain,109
49,3/4/2020,Asia,Bahrain,0
0,2/19/2020,Asia,Bahrain,0
3636,9/16/2020,Asia,Myanmar,39
3299,9/15/2020,Asia,Myanmar,32
331,7/13/2020,Asia,Myanmar,6
151,5/1/2020,Asia,Myanmar,6
275,9/17/2020,Asia,Cambodia,0
286,10/23/2020,Asia,Cambodia,0
276,9/27/2020,Asia,Cambodia,0
122,4/12/2020,Asia,Cambodia,0
273,8/14/2020,Asia,Cambodia,0
239,8/1/2020,Asia,Cambodia,0
109,4/1/2020,Asia,Cambodia,0
273,8/16/2020,Asia,Cambodia,0
5,3/13/2020,Asia,Cambodia,0
0,1/22/2020,Asia,Cambodia,0
0,1/2/2020,Asia,Cambodia,0
110130,4/27/2020,Asia,Turkey,2805
215940,7/16/2020,Asia,Turkey,5419
210965,7/11/2020,Asia,Turkey,5323
174023,6/12/2020,Asia,Turkey,4763
30217,4/7/2020,Asia,Turkey,649
214001,7/14/2020,Asia,Turkey,5382
57229,9/11/2020,Asia,Singapore,27
46629,7/15/2020,Asia,Singapore,27
56435,8/26/2020,Asia,Singapore,27
21707,5/9/2020,Asia,Singapore,20
12075,4/25/2020,Asia,Singapore,12
50,2/13/2020,Asia,Singapore,0
0,12/31/2019,Asia,Singapore,0
374592,10/9/2020,Asia,Bangladesh,5460
621,4/13/2020,Asia,Bangladesh,34
126606,6/26/2020,Asia,Bangladesh,1621
38292,5/28/2020,Asia,Bangladesh,544
7667,5/1/2020,Asia,Bangladesh,168
141801,6/30/2020,Asia,Bangladesh,1783
137787,6/29/2020,Asia,Bangladesh,1738
297083,8/25/2020,Asia,Bangladesh,3983
0,2/12/2020,Asia,Bangladesh,0
0,1/30/2020,Asia,Bangladesh,0
0,1/15/2020,Asia,Bangladesh,0
0,1/10/2020,Asia,Bangladesh,0
6835655,10/8/2020,Asia,India,105526
7053806,10/11/2020,Asia,India,108334
6906151,10/9/2020,Asia,India,106490
266598,6/9/2020,Asia,India,7466
90927,5/17/2020,Asia,India,2872
18600,4/21/2020,Asia,India,590
24506,4/25/2020,Asia,India,775
191,3/20/2020,Asia,India,4
3,2/13/2020,Asia,India,0
3,2/12/2020,Asia,India,0
0,1/6/2020,Asia,India,0
0,12/31/2019,Asia,India,0
144761,10/16/2020,Asia,Kazakhstan,2144
140175,9/27/2020,Asia,Kazakhstan,2048
142239,10/7/2020,Asia,Kazakhstan,2107
18765,6/24/2020,Asia,Kazakhstan,134
2482,4/25/2020,Asia,Kazakhstan,25
0,3/7/2020,Asia,Kazakhstan,0
126243,8/22/2020,Asia,Kazakhstan,1663
0,2/2/2020,Asia,Kazakhstan,0
0,1/18/2020,Asia,Kazakhstan,0
0,1/12/2020,Asia,Kazakhstan,0
0,1/3/2020,Asia,Kazakhstan,0
0,1/2/2020,Asia,Kazakhstan,0
19,4/17/2020,Asia,Laos,0
19,5/13/2020,Asia,Laos,0
20,8/3/2020,Asia,Laos,0
19,7/7/2020,Asia,Laos,0
0,3/14/2020,Asia,Laos,0
0,2/10/2020,Asia,Laos,0
0,2/6/2020,Asia,Laos,0
0,1/17/2020,Asia,Laos,0
3427,9/3/2020,Asia,Thailand,58
3731,10/24/2020,Asia,Thailand,59
3173,7/1/2020,Asia,Thailand,58
3147,6/21/2020,Asia,Thailand,58
3269,7/23/2020,Asia,Thailand,58
3125,6/11/2020,Asia,Thailand,58
42,2/29/2020,Asia,Thailand,0
35,2/24/2020,Asia,Thailand,0
33,2/13/2020,Asia,Thailand,0
3402,8/25/2020,Asia,Thailand,58
19,2/2/2020,Asia,Thailand,0
2,1/19/2020,Asia,Thailand,0
1,1/14/2020,Asia,Thailand,0
126419,9/5/2020,Asia,Israel,993
290003,10/11/2020,Asia,Israel,1941
16690,5/23/2020,Asia,Israel,279
16987,5/30/2020,Asia,Israel,284
22044,6/25/2020,Asia,Israel,308
16872,5/29/2020,Asia,Israel,284
0,2/7/2020,Asia,Israel,0
0,1/24/2020,Asia,Israel,0
17174,6/8/2020,Asia,Japan,916
29382,7/26/2020,Asia,Japan,996
7255,4/13/2020,Asia,Japan,102
54952,8/17/2020,Asia,Japan,1098
17141,6/7/2020,Asia,Japan,916
349,3/6/2020,Asia,Japan,6
81690,9/27/2020,Asia,Japan,1545
59721,8/21/2020,Asia,Japan,1155
20174,7/8/2020,Asia,Japan,980
16651,5/27/2020,Asia,Japan,858
25,2/5/2020,Asia,Japan,0
53939,10/8/2020,Asia,Palestine,418
268,4/12/2020,Asia,Palestine,2
625,5/30/2020,Asia,Palestine,5
11280,7/23/2020,Asia,Palestine,67
643,6/5/2020,Asia,Palestine,5
1534,6/25/2020,Asia,Palestine,5
10923,7/22/2020,Asia,Palestine,67
0,2/25/2020,Asia,Palestine,0
0,2/15/2020,Asia,Palestine,0
13457,7/28/2020,Asia,Palestine,79
0,2/3/2020,Asia,Palestine,0
146,10/13/2020,Asia,Brunei Darussalam,3
145,9/7/2020,Asia,Brunei Darussalam,3
146,10/5/2020,Asia,Brunei Darussalam,3
115,3/28/2020,Asia,Brunei Darussalam,0
136,4/12/2020,Asia,Brunei Darussalam,1
0,3/7/2020,Asia,Brunei Darussalam,0
0,2/27/2020,Asia,Brunei Darussalam,0
0,2/6/2020,Asia,Brunei Darussalam,0
0,2/5/2020,Asia,Brunei Darussalam,0
48572,9/27/2020,Asia,Palestine,334
1246,8/9/2020,Asia,Jordan,11
1201,7/16/2020,Asia,Jordan,10
708,5/25/2020,Asia,Jordan,9
391,4/14/2020,Asia,Jordan,7
16,3/17/2020,Asia,Jordan,0
0,2/10/2020,Asia,Jordan,0
0,12/31/2019,Asia,Jordan,0
7667,8/31/2020,Asia,Maldives,28
8140,9/3/2020,Asia,Maldives,29
8003,9/2/2020,Asia,Maldives,29
110,4/24/2020,Asia,Maldives,0
7047,8/26/2020,Asia,Maldives,28
1903,6/8/2020,Asia,Maldives,8
20,4/14/2020,Asia,Maldives,0
1303,5/24/2020,Asia,Maldives,4
0,2/27/2020,Asia,Maldives,0
468,5/1/2020,Asia,Maldives,1
0,2/7/2020,Asia,Maldives,0
359169,10/20/2020,Asia,Philippines,6675
5223,4/15/2020,Asia,Philippines,335
24787,6/13/2020,Asia,Philippines,1052
68898,7/21/2020,Asia,Philippines,1835
85486,7/30/2020,Asia,Philippines,1962
72269,7/23/2020,Asia,Philippines,1843
14669,5/27/2020,Asia,Philippines,886
3,2/17/2020,Asia,Philippines,1
313,9/30/2020,Asia,Mongolia,0
310,9/6/2020,Asia,Mongolia,0
328,10/22/2020,Asia,Mongolia,0
320,10/17/2020,Asia,Mongolia,0
197,6/17/2020,Asia,Mongolia,0
31,4/17/2020,Asia,Mongolia,0
219,6/27/2020,Asia,Mongolia,0
287,7/18/2020,Asia,Mongolia,0
0,2/21/2020,Asia,Mongolia,0
0,2/11/2020,Asia,Mongolia,0
0,1/19/2020,Asia,Mongolia,0
47873,7/8/2020,Asia,Philippines,1309
179,5/31/2020,Asia,Mongolia,0
310,9/7/2020,Asia,Mongolia,0
177,6/15/2020,Asia,Syria,6
2143,8/23/2020,Asia,Syria,85
85109,9/1/2020,Asia,Kuwait,531
87378,9/4/2020,Asia,Kuwait,536
77470,8/19/2020,Asia,Kuwait,505
61,3/8/2020,Asia,Kuwait,0
45,3/1/2020,Asia,Kuwait,0
4987,10/17/2020,Asia,Syria,241
944,8/6/2020,Asia,Syria,48
170,6/14/2020,Asia,Syria,6
146,6/10/2020,Asia,Syria,6
0,1/16/2020,Asia,Kuwait,0
71540,9/3/2020,Asia,United Arab Emirates,387
53045,7/9/2020,Asia,United Arab Emirates,327
66617,8/23/2020,Asia,United Arab Emirates,372
21,3/2/2020,Asia,United Arab Emirates,0
4,1/30/2020,Asia,United Arab Emirates,0
0,1/3/2020,Asia,United Arab Emirates,0
123764,10/25/2020,Asia,United Arab Emirates,475
5158,4/16/2020,Asia,United Arab Emirates,33
45542,9/22/2020,Asia,Kyrgyzstan,1063
47056,10/2/2020,Asia,Kyrgyzstan,1065
27143,7/20/2020,Asia,Kyrgyzstan,1037
6767,7/3/2020,Asia,Kyrgyzstan,76
3,3/19/2020,Asia,Kyrgyzstan,0
1403,5/24/2020,Asia,Kyrgyzstan,14
28251,7/21/2020,Asia,Kyrgyzstan,1079
43358,8/26/2020,Asia,Kyrgyzstan,1057
0,2/9/2020,Asia,Kyrgyzstan,0
0,1/29/2020,Asia,Kyrgyzstan,0
109953,10/19/2020,Asia,Oman,1101
2568,5/4/2020,Asia,Oman,12
16,3/8/2020,Asia,Oman,0
7,3/3/2020,Asia,Oman,0
3224,5/10/2020,Asia,Oman,17
4459,10/8/2020,Asia,Sri Lanka,13
5354,10/17/2020,Asia,Sri Lanka,13
1028,5/21/2020,Asia,Sri Lanka,9
1530,5/29/2020,Asia,Sri Lanka,10
2941,8/22/2020,Asia,Sri Lanka,11
323019,10/18/2020,Asia,Pakistan,6654
306304,9/21/2020,Asia,Pakistan,6420
278305,8/1/2020,Asia,Pakistan,5951
108317,6/9/2020,Asia,Pakistan,2172
289832,8/19/2020,Asia,Pakistan,6190
22550,5/6/2020,Asia,Pakistan,526
0,2/8/2020,Asia,Pakistan,0
0,2/4/2020,Asia,Pakistan,0
809,5/10/2020,Asia,Lebanon,26
438,3/30/2020,Asia,Lebanon,10
1442,6/14/2020,Asia,Lebanon,32
1740,6/29/2020,Asia,Lebanon,34
32,3/9/2020,Asia,Lebanon,0
0,1/16/2020,Asia,Lebanon,0
31,3/16/2020,Asia,Pakistan,0
35242,9/27/2020,Asia,Lebanon,340
397801,9/12/2020,Asia,Iran,22913
475674,10/6/2020,Asia,Iran,27192
388810,9/8/2020,Asia,Iran,22410
378752,9/3/2020,Asia,Iran,21797
461044,10/2/2020,Asia,Iran,26380
235429,7/4/2020,Asia,Iran,11260
345450,8/18/2020,Asia,Iran,19804
230211,7/2/2020,Asia,Iran,10958
112725,5/14/2020,Asia,Iran,6783
55743,4/5/2020,Asia,Iran,3452
135701,5/25/2020,Asia,Iran,7417
356792,8/23/2020,Asia,Iran,20502
232863,7/3/2020,Asia,Iran,11106
24805,10/13/2020,Asia,South Korea,434
10591,4/15/2020,Asia,South Korea,225
12967,7/3/2020,Asia,South Korea,282
11441,5/30/2020,Asia,South Korea,269
10331,4/7/2020,Asia,South Korea,192
11078,5/19/2020,Asia,South Korea,263
28,2/13/2020,Asia,South Korea,0
892,2/25/2020,Asia,South Korea,8
11668,6/5/2020,Asia,South Korea,273
5766,3/5/2020,Asia,South Korea,35
4,1/29/2020,Asia,South Korea,0
0,1/15/2020,Asia,South Korea,0
0,1/17/2020,Asia,South Korea,0
9317,8/30/2020,Asia,Malaysia,125
17540,10/15/2020,Asia,Malaysia,167
8639,7/1/2020,Asia,Malaysia,121
4817,4/14/2020,Asia,Malaysia,77
8755,7/18/2020,Asia,Malaysia,122
50,3/6/2020,Asia,Malaysia,0
0,12/31/2019,Asia,Malaysia,0
488,8/31/2020,Asia,Taiwan,7
429,4/29/2020,Asia,Taiwan,6
306,3/31/2020,Asia,Taiwan,5
446,6/21/2020,Asia,Taiwan,7
449,7/6/2020,Asia,Taiwan,7
59,3/15/2020,Asia,Taiwan,1
48,3/11/2020,Asia,Taiwan,1
0,1/14/2020,Asia,Taiwan,0
0,1/13/2020,Asia,Taiwan,0
0,1/2/2020,Asia,Taiwan,0
283,3/29/2020,Asia,Taiwan,2
446,6/25/2020,Asia,Taiwan,7
123917,9/23/2020,Asia,Qatar,211
128803,10/16/2020,Asia,Qatar,222
126339,10/4/2020,Asia,Qatar,216
123146,9/20/2020,Asia,Qatar,209
10287,4/27/2020,Asia,Qatar,10
111538,8/5/2020,Asia,Qatar,177
111107,8/3/2020,Asia,Qatar,177
4663,4/18/2020,Asia,Qatar,7
17142,5/6/2020,Asia,Qatar,12
3,3/2/2020,Asia,Qatar,0
0,2/10/2020,Asia,Qatar,0
2033,9/26/2020,Asia,Yemen,587
2064,10/26/2020,Asia,Yemen,600
2057,10/15/2020,Asia,Yemen,597
1962,9/2/2020,Asia,Yemen,570
1,4/12/2020,Asia,Yemen,0
1076,6/26/2020,Asia,Yemen,288
728,6/15/2020,Asia,Yemen,164
56,5/12/2020,Asia,Yemen,9
0,4/1/2020,Asia,Yemen,0
249,5/27/2020,Asia,Yemen,49
0,3/12/2020,Asia,Yemen,0
0,2/21/2020,Asia,Yemen,0
0,2/4/2020,Asia,Yemen,0
90025,9/6/2020,Asia,China,4728
83961,5/3/2020,Asia,China,4637
84378,6/16/2020,Asia,China,4638
83976,5/8/2020,Asia,China,4637
83899,4/25/2020,Asia,China,4636
84103,5/27/2020,Asia,China,4638
78927,2/28/2020,Asia,China,2790
80,1/18/2020,Asia,China,2
27,1/1/2020,Asia,China,0
38398,9/7/2020,Asia,Afghanistan,1412
38129,8/28/2020,Asia,Afghanistan,1401
40026,10/15/2020,Asia,Afghanistan,1481
38288,9/4/2020,Asia,Afghanistan,1410
30175,6/26/2020,Asia,Afghanistan,675
35928,7/24/2020,Asia,Afghanistan,1211
0,1/18/2020,Asia,Afghanistan,0
0,1/13/2020,Asia,Afghanistan,0
459908,10/28/2020,Asia,Iraq,10724
442164,10/23/2020,Asia,Iraq,10465
264684,9/8/2020,Asia,Iraq,7589
242284,9/3/2020,Asia,Iraq,7201
247039,9/4/2020,Asia,Iraq,7275
193,3/21/2020,Asia,Iraq,14
3032,5/14/2020,Asia,Iraq,115
47151,6/30/2020,Asia,Iraq,1839
14268,6/10/2020,Asia,Iraq,392
0,2/9/2020,Asia,Iraq,0
1415,4/16/2020,Asia,Iraq,79
0,2/22/2020,Asia,Iraq,0
0,1/29/2020,Asia,Iraq,0
0,2/3/2020,Asia,Iraq,0
262022,9/25/2020,Asia,Indonesia,10105
128776,8/12/2020,Asia,Indonesia,5824
18496,5/20/2020,Asia,Indonesia,1221
514,3/23/2020,Asia,Indonesia,48
12776,5/8/2020,Asia,Indonesia,930
0,2/12/2020,Asia,Indonesia,0
0,1/28/2020,Asia,Indonesia,0
1063,9/17/2020,Asia,Vietnam,35
1066,9/18/2020,Asia,Vietnam,35
717,8/6/2020,Asia,Vietnam,9
262,4/12/2020,Asia,Vietnam,0
88,3/21/2020,Asia,Vietnam,0
329,6/6/2020,Asia,Vietnam,0
373,7/19/2020,Asia,Vietnam,0
934,8/16/2020,Asia,Vietnam,22
271,5/6/2020,Asia,Vietnam,0
16,2/27/2020,Asia,Vietnam,0
3287,4/10/2020,Asia,Saudi Arabia,44
31938,5/7/2020,Asia,Saudi Arabia,209
511,3/23/2020,Asia,Saudi Arabia,0
0,2/14/2020,Asia,Saudi Arabia,0
0,2/18/2020,Asia,Saudi Arabia,0
27,9/6/2020,Asia,Timor Leste,0
24,7/26/2020,Asia,Timor Leste,0
24,7/29/2020,Asia,Timor Leste,0
1,4/7/2020,Asia,Timor Leste,0
24,7/12/2020,Asia,Timor Leste,0
24,8/2/2020,Asia,Timor Leste,0
24,5/8/2020,Asia,Timor Leste,0
0,2/24/2020,Asia,Timor Leste,0
0,2/11/2020,Asia,Timor Leste,0
8860,9/9/2020,Asia,Tajikistan,70
7235,7/28/2020,Asia,Tajikistan,60
0,4/5/2020,Asia,Tajikistan,0
5900,6/30/2020,Asia,Tajikistan,52
0,3/8/2020,Asia,Tajikistan,0
0,2/7/2020,Asia,Tajikistan,0
0,2/6/2020,Asia,Tajikistan,0
0,1/29/2020,Asia,Tajikistan,0
0,1/12/2020,Asia,Tajikistan,0
0,1/4/2020,Asia,Tajikistan,0
0,1/11/2020,Asia,Tajikistan,0
28857,7/5/2020,Asia,Bahrain,97
4444,5/9/2020,Asia,Bahrain,8
46052,8/15/2020,Asia,Bahrain,168
211,3/15/2020,Asia,Bahrain,0
0,2/14/2020,Asia,Bahrain,0
0,1/10/2020,Asia,Bahrain,0
336,10/24/2020,Asia,Bhutan,0
15,5/14/2020,Asia,Bhutan,0
9,5/11/2020,Asia,Bhutan,0
155233,10/25/2020,Asia,Nepal,842
144872,10/22/2020,Asia,Nepal,791
77817,10/1/2020,Asia,Nepal,498
11755,6/28/2020,Asia,Nepal,27
217,5/13/2020,Asia,Nepal,0
45,4/23/2020,Asia,Nepal,0
54,4/29/2020,Asia,Nepal,0
3,3/26/2020,Asia,Nepal,0
886,5/28/2020,Asia,Nepal,4
20750,8/4/2020,Asia,Nepal,57
5062,6/13/2020,Asia,Nepal,16
1,2/26/2020,Asia,Nepal,0
1,3/9/2020,Asia,Nepal,0
1,2/11/2020,Asia,Nepal,0
0,1/14/2020,Asia,Nepal,0
373154,10/31/2020,Asia,Turkey,10177
284943,9/10/2020,Asia,Turkey,6837
281509,9/8/2020,Asia,Turkey,6730
338779,10/14/2020,Asia,Turkey,8957
190165,6/24/2020,Asia,Turkey,5001
231869,8/2/2020,Asia,Turkey,5710
221500,7/22/2020,Asia,Turkey,5526
149435,5/18/2020,Asia,Turkey,4140
0,1/27/2020,Asia,Turkey,0
0,2/4/2020,Asia,Turkey,0
5561,6/17/2020,Asia,Uzbekistan,19
6755,6/24/2020,Asia,Uzbekistan,19
1865,4/26/2020,Asia,Uzbekistan,8
2002,4/30/2020,Asia,Uzbekistan,9
2741,5/17/2020,Asia,Uzbekistan,11
9199,7/3/2020,Asia,Uzbekistan,27
0,2/27/2020,Asia,Uzbekistan,0
0,3/1/2020,Asia,Uzbekistan,0
0,2/3/2020,Asia,Uzbekistan,0
0,1/18/2020,Asia,Uzbekistan,0
56717,8/30/2020,Asia,Singapore,27
57488,9/16/2020,Asia,Singapore,27
35292,6/2/2020,Asia,Singapore,24
40969,6/17/2020,Asia,Singapore,26
11178,4/24/2020,Asia,Singapore,12
2299,4/12/2020,Asia,Singapore,8
56099,8/21/2020,Asia,Singapore,27
49375,7/25/2020,Asia,Singapore,27
47153,6/1/2020,Asia,Bangladesh,650
1838,4/18/2020,Asia,Bangladesh,75
32078,5/24/2020,Asia,Bangladesh,452
105535,6/20/2020,Asia,Bangladesh,1388
71675,6/10/2020,Asia,Bangladesh,975
0,2/1/2020,Asia,Bangladesh,0
4204613,9/7/2020,Asia,India,71642
7370468,10/16/2020,Asia,India,112161
7651107,10/21/2020,Asia,India,115914
4930236,9/15/2020,Asia,India,80776
39980,5/3/2020,Asia,India,1301
878254,7/13/2020,Asia,India,23174
131868,5/24/2020,Asia,India,3867
5734,4/9/2020,Asia,India,166
93,3/16/2020,Asia,India,2
54555,8/7/2020,Asia,Singapore,27
55747,8/17/2020,Asia,Singapore,27
148037,10/28/2020,Asia,Kazakhstan,2221
135964,9/12/2020,Asia,Kazakhstan,1954
136513,9/14/2020,Asia,Kazakhstan,1962
141484,10/3/2020,Asia,Kazakhstan,2083
54747,7/10/2020,Asia,Kazakhstan,264
9932,5/29/2020,Asia,Kazakhstan,37
0,2/27/2020,Asia,Kazakhstan,0
0,2/24/2020,Asia,Kazakhstan,0
0,2/12/2020,Asia,Kazakhstan,0
0,2/20/2020,Asia,Kazakhstan,0
23,10/10/2020,Asia,Laos,0
0,3/21/2020,Asia,Laos,0
19,7/11/2020,Asia,Laos,0
6,3/29/2020,Asia,Laos,0
20,8/2/2020,Asia,Laos,0
20,8/8/2020,Asia,Laos,0
19,6/10/2020,Asia,Laos,0
0,1/30/2020,Asia,Laos,0
3497,9/18/2020,Asia,Thailand,58
3634,10/10/2020,Asia,Thailand,59
3255,7/21/2020,Asia,Thailand,58
1245,3/29/2020,Asia,Thailand,6
2733,4/19/2020,Asia,Thailand,47
32,2/8/2020,Asia,Thailand,0
3261,7/22/2020,Asia,Thailand,58
