Positive Cases,Reported Date,Country Name,Death Count
1677,4/2/2020,Indonesia,157
4839,4/15/2020,Indonesia,459
5923,4/18/2020,Indonesia,520
1528,4/1/2020,Indonesia,136
0,2/17/2020,Indonesia,0
0,2/10/2020,Indonesia,0
0,1/26/2020,Indonesia,0
0,1/17/2020,Indonesia,0
0,1/1/2020,Indonesia,0
270,4/27/2020,Vietnam,0
288,5/12/2020,Vietnam,0
16,3/4/2020,Vietnam,0
38,3/11/2020,Vietnam,0
2,1/25/2020,Vietnam,0
8,2/3/2020,Vietnam,0
0,1/23/2020,Vietnam,0
0,1/8/2020,Vietnam,0
2094,5/2/2020,Uzbekistan,9
0,1/1/2020,Uzbekistan,0
23,4/23/2020,Timor Leste,0
24,5/23/2020,Timor Leste,0
0,2/9/2020,Timor Leste,0
0,2/3/2020,Timor Leste,0
0,1/31/2020,Timor Leste,0
379,5/7/2020,Tajikistan,8
0,4/8/2020,Tajikistan,0
2350,5/23/2020,Tajikistan,44
0,3/30/2020,Tajikistan,0
0,2/12/2020,Tajikistan,0
0,1/25/2020,Tajikistan,0
4427,4/17/2020,Singapore,10
568,3/26/2020,Singapore,2
9125,4/22/2020,Singapore,11
5416,4/27/2020,Bangladesh,145
164,4/8/2020,Bangladesh,17
0,2/10/2020,Bangladesh,0
4067,4/6/2020,India,109
873,3/28/2020,India,19
74281,5/13/2020,India,2415
5194,4/8/2020,India,149
158333,5/28/2020,India,4531
73,3/12/2020,India,0
29,3/6/2020,India,0
0,1/16/2020,India,0
31332,4/29/2020,India,1007
32332,3/28/2020,Iran,2378
62589,4/8/2020,Iran,3872
97424,5/4/2020,Iran,6203
13938,3/16/2020,Iran,724
0,2/2/2020,Iran,0
0,1/4/2020,Iran,0
0,1/2/2020,Iran,0
10962,5/13/2020,South Korea,259
1595,2/27/2020,South Korea,12
30,2/17/2020,South Korea,0
1,1/23/2020,South Korea,0
3,1/26/2020,South Korea,0
187,3/18/2020,Philippines,14
11350,5/13/2020,Philippines,751
3,3/4/2020,Philippines,1
5453,4/16/2020,Philippines,349
3,2/14/2020,Philippines,1
1,1/30/2020,Philippines,0
2,2/2/2020,Philippines,1
40,5/4/2020,Mongolia,0
0,2/10/2020,Mongolia,0
0,2/13/2020,Mongolia,0
0,2/19/2020,Mongolia,0
0,2/9/2020,Mongolia,0
0,1/4/2020,Mongolia,0
254,3/2/2020,Japan,6
15231,5/5/2020,Japan,521
780,3/15/2020,Japan,22
254,3/3/2020,Japan,6
155,4/5/2020,Palestine,1
313,4/19/2020,Palestine,2
59,3/23/2020,Palestine,0
0,2/9/2020,Palestine,0
0,1/17/2020,Palestine,0
0,1/3/2020,Palestine,0
0,1/5/2020,Palestine,0
138,4/27/2020,Brunei Darussalam,1
138,4/26/2020,Brunei Darussalam,1
136,4/15/2020,Brunei Darussalam,1
0,2/9/2020,Brunei Darussalam,0
0,2/3/2020,Brunei Darussalam,0
0,1/21/2020,Brunei Darussalam,0
141,5/19/2020,Brunei Darussalam,1
91,3/28/2020,Afghanistan,2
106,3/29/2020,Afghanistan,3
337,4/7/2020,Afghanistan,7
0,2/8/2020,Afghanistan,0
0,2/7/2020,Afghanistan,0
0,1/25/2020,Afghanistan,0
1203,3/29/2020,Saudi Arabia,4
2523,4/7/2020,Saudi Arabia,38
133,3/18/2020,Saudi Arabia,0
30251,5/6/2020,Saudi Arabia,200
0,2/29/2020,Saudi Arabia,0
0,2/5/2020,Saudi Arabia,0
0,1/8/2020,Saudi Arabia,0
349,4/8/2020,Jordan,6
613,5/18/2020,Jordan,9
684,5/22/2020,Jordan,9
1031,5/16/2020,Maldives,4
9,3/14/2020,Maldives,0
6176,5/3/2020,Malaysia,103
21,2/15/2020,Malaysia,0
339,4/3/2020,Taiwan,5
24,2/20/2020,Taiwan,1
0,1/10/2020,Taiwan,0
33,2/28/2020,Bahrain,0
0,2/7/2020,Bahrain,0
0,2/17/2020,Bahrain,0
0,1/13/2020,Bahrain,0
5,4/17/2020,Bhutan,0
21,5/17/2020,Bhutan,0
0,3/3/2020,Bhutan,0
0,2/26/2020,Bhutan,0
0,1/3/2020,Bhutan,0
1,3/22/2020,Nepal,0
603,5/25/2020,Nepal,3
1,3/4/2020,Nepal,0
26539,5/14/2020,Qatar,14
481,3/22/2020,Qatar,0
47207,5/27/2020,Qatar,28
0,1/27/2020,Qatar,0
0,1/24/2020,Qatar,0
0,2/4/2020,Qatar,0
51,5/11/2020,Yemen,8
0,3/11/2020,Yemen,0
0,2/24/2020,Yemen,0
34625,2/8/2020,China,723
74258,2/19/2020,China,2008
28047,2/6/2020,China,564
44,5/3/2020,Syria,3
16,4/3/2020,Syria,2
48,5/14/2020,Syria,3
121,5/28/2020,Syria,4
1,3/23/2020,Syria,0
19,4/7/2020,Syria,2
58,5/19/2020,Syria,3
1234,4/13/2020,Kuwait,1
743,4/8/2020,Kuwait,1
266,3/31/2020,Kuwait,0
1300,4/14/2020,Kuwait,2
22575,5/27/2020,Kuwait,172
0,2/8/2020,Kuwait,0
1024,4/3/2020,United Arab Emirates,8
814,4/2/2020,United Arab Emirates,8
140,3/21/2020,United Arab Emirates,0
10743,4/12/2020,Israel,101
16529,5/13/2020,Israel,260
15298,4/26/2020,Israel,199
13265,4/19/2020,Israel,164
16589,5/16/2020,Israel,266
152587,5/21/2020,Turkey,4222
129491,5/6/2020,Turkey,3520
0,1/23/2020,Turkey,0
1019,4/17/2020,Oman,4
546,4/12/2020,Oman,3
1069,4/18/2020,Oman,6
9009,5/29/2020,Oman,40
18,3/12/2020,Oman,0
0,2/17/2020,Oman,0
0,1/1/2020,Oman,0
190,4/10/2020,Sri Lanka,7
835,5/9/2020,Sri Lanka,9
6,3/14/2020,Sri Lanka,0
1,2/26/2020,Sri Lanka,0
40151,5/17/2020,Pakistan,873
38799,5/16/2020,Pakistan,834
2039,4/1/2020,Pakistan,26
20186,5/4/2020,Pakistan,462
663,4/17/2020,Lebanon,21
729,5/2/2020,Lebanon,24
22,3/8/2020,Lebanon,0
61,3/12/2020,Lebanon,2
0,2/17/2020,Lebanon,0
0,1/4/2020,Lebanon,0
531,4/6/2020,Kazakhstan,5
3063,4/29/2020,Kazakhstan,25
4121,5/5/2020,Kazakhstan,29
0,2/19/2020,Kazakhstan,0
0,2/5/2020,Kazakhstan,0
9,4/1/2020,Laos,0
2989,5/7/2020,Thailand,55
2672,4/16/2020,Thailand,46
35,2/21/2020,Thailand,0
19,2/1/2020,Thailand,0
19,2/4/2020,Thailand,0
316,3/25/2020,Iraq,27
1820,4/27/2020,Iraq,87
1031,4/7/2020,Iraq,64
1847,4/29/2020,Iraq,88
5,2/27/2020,Iraq,0
0,2/11/2020,Iraq,0
0,1/8/2020,Iraq,0
1270,5/20/2020,Kyrgyzstan,14
1117,5/16/2020,Kyrgyzstan,14
0,2/23/2020,Kyrgyzstan,0
0,2/5/2020,Kyrgyzstan,0
146,4/27/2020,Myanmar,5
0,3/21/2020,Myanmar,0
201,5/25/2020,Myanmar,6
0,2/2/2020,Myanmar,0
0,1/1/2020,Myanmar,0
114,4/6/2020,Cambodia,0
122,4/26/2020,Cambodia,0
122,5/15/2020,Cambodia,0
1,2/28/2020,Cambodia,0
1,2/23/2020,Cambodia,0
17514,5/18/2020,Indonesia,1148
19,3/11/2020,Indonesia,0
0,2/16/2020,Indonesia,0
0,1/24/2020,Indonesia,0
241,4/5/2020,Vietnam,0
206,3/31/2020,Vietnam,0
39,3/12/2020,Vietnam,0
34,3/10/2020,Vietnam,0
16,2/15/2020,Vietnam,0
1565,4/20/2020,Uzbekistan,5
796,4/12/2020,Uzbekistan,4
266,4/5/2020,Uzbekistan,2
145,3/30/2020,Uzbekistan,1
0,1/5/2020,Uzbekistan,0
0,1/2/2020,Uzbekistan,0
0,1/3/2020,Uzbekistan,0
1,3/22/2020,Timor Leste,0
1,4/4/2020,Timor Leste,0
1,4/5/2020,Timor Leste,0
1,4/9/2020,Timor Leste,0
0,1/1/2020,Timor Leste,0
907,5/15/2020,Tajikistan,29
76,5/4/2020,Tajikistan,2
0,2/25/2020,Tajikistan,0
6588,4/20/2020,Singapore,11
243,3/17/2020,Singapore,0
33860,5/30/2020,Singapore,23
10,1/30/2020,Singapore,0
2144,4/19/2020,Bangladesh,84
0,3/5/2020,Bangladesh,0
106750,5/20/2020,India,3303
12380,4/16/2020,India,414
3,2/19/2020,India,0
0,1/15/2020,Singapore,0
27,3/23/2020,Bangladesh,3
1,1/30/2020,India,0
88194,4/25/2020,Iran,5574
95,2/26/2020,Iran,15
10075,3/13/2020,Iran,429
73303,4/14/2020,Iran,4585
10738,4/27/2020,South Korea,243
10702,4/23/2020,South Korea,240
11344,5/28/2020,South Korea,269
10564,4/14/2020,South Korea,222
13221,5/21/2020,Philippines,842
707,3/27/2020,Philippines,45
230,3/20/2020,Philippines,18
6599,4/22/2020,Philippines,437
7777,4/28/2020,Philippines,511
0,1/22/2020,Philippines,0
0,1/12/2020,Mongolia,0
9167,4/17/2020,Japan,148
59,2/18/2020,Japan,1
164,2/26/2020,Japan,1
268,3/4/2020,Japan,6
2,1/25/2020,Japan,0
134,4/2/2020,Palestine,1
342,4/26/2020,Palestine,2
547,5/11/2020,Palestine,4
336,4/24/2020,Palestine,2
253,4/7/2020,Palestine,1
0,2/6/2020,Palestine,0
0,2/5/2020,Palestine,0
0,1/26/2020,Palestine,0
131,4/2/2020,Brunei Darussalam,1
137,4/19/2020,Brunei Darussalam,1
129,4/1/2020,Brunei Darussalam,1
0,3/6/2020,Brunei Darussalam,0
54,3/17/2020,Brunei Darussalam,0
0,2/19/2020,Brunei Darussalam,0
0,1/27/2020,Brunei Darussalam,0
0,1/16/2020,Brunei Darussalam,0
0,1/5/2020,Brunei Darussalam,0
3392,5/7/2020,Afghanistan,104
22,3/18/2020,Afghanistan,0
1,2/27/2020,Afghanistan,0
0,2/23/2020,Afghanistan,0
0,2/18/2020,Afghanistan,0
0,1/26/2020,Afghanistan,0
74795,5/26/2020,Saudi Arabia,399
20077,4/29/2020,Saudi Arabia,152
1453,3/31/2020,Saudi Arabia,8
39048,5/11/2020,Saudi Arabia,246
0,2/9/2020,Saudi Arabia,0
28656,5/5/2020,Saudi Arabia,191
0,1/28/2020,Saudi Arabia,0
0,1/19/2020,Saudi Arabia,0
0,1/10/2020,Saudi Arabia,0
0,1/31/2020,Jordan,0
13,3/20/2020,Maldives,0
1513,5/29/2020,Maldives,5
0,1/23/2020,Maldives,0
0,1/8/2020,Maldives,0
1528,4/15/2020,Bahrain,7
419,3/26/2020,Bahrain,3
2518,4/25/2020,Bahrain,8
5182,4/17/2020,Malaysia,84
4683,4/13/2020,Malaysia,76
3662,4/6/2020,Malaysia,61
1624,3/25/2020,Malaysia,15
5820,4/28/2020,Malaysia,99
1518,3/24/2020,Malaysia,14
10,2/5/2020,Malaysia,0
440,5/18/2020,Taiwan,7
26,2/23/2020,Taiwan,1
0,1/15/2020,Taiwan,0
0,1/19/2020,Taiwan,0
1,3/9/2020,Bhutan,0
0,2/5/2020,Bhutan,0
1,3/19/2020,Nepal,0
42,4/22/2020,Nepal,0
120,5/11/2020,Nepal,0
1,3/16/2020,Nepal,0
1,1/26/2020,Nepal,0
0,1/5/2020,Nepal,0
21331,5/10/2020,Qatar,13
29425,5/16/2020,Qatar,14
337,3/15/2020,Qatar,0
8,3/5/2020,Qatar,0
0,2/29/2020,Qatar,0
0,1/26/2020,Qatar,0
6,5/1/2020,Yemen,2
193,5/22/2020,Yemen,33
0,2/19/2020,Yemen,0
0,1/17/2020,Yemen,0
83864,4/22/2020,China,4636
83966,5/5/2020,China,4637
623,1/23/2020,China,17
59,1/5/2020,China,0
47,5/10/2020,Syria,3
86,5/25/2020,Syria,4
0,3/18/2020,Syria,0
0,3/4/2020,Syria,0
0,2/18/2020,Syria,0
0,2/7/2020,Syria,0
0,2/3/2020,Syria,0
0,1/18/2020,Syria,0
0,1/1/2020,Syria,0
7208,5/9/2020,Kuwait,47
189,3/24/2020,Kuwait,0
0,2/20/2020,Kuwait,0
0,1/13/2020,Kuwait,0
2597,4/9/2020,United Arab Emirates,12
26898,5/22/2020,United Arab Emirates,237
47029,4/11/2020,Turkey,1006
2,3/15/2020,Turkey,0
0,3/11/2020,Turkey,0
0,2/28/2020,Turkey,0
0,2/16/2020,Turkey,0
0,2/1/2020,Turkey,0
0,1/3/2020,Turkey,0
0,1/2/2020,Turkey,0
16650,5/20/2020,Israel,277
15946,5/1/2020,Israel,222
16477,5/11/2020,Israel,252
116,3/14/2020,Israel,0
9968,4/10/2020,Israel,86
2483,5/3/2020,Oman,12
813,4/14/2020,Oman,4
7257,5/24/2020,Oman,36
8118,5/27/2020,Oman,37
0,1/23/2020,Oman,0
0,1/11/2020,Oman,0
87,3/23/2020,Sri Lanka,0
1055,5/22/2020,Sri Lanka,9
42,3/19/2020,Sri Lanka,0
304,4/21/2020,Sri Lanka,7
1,1/31/2020,Sri Lanka,0
21,3/14/2020,Pakistan,0
0,1/11/2020,Pakistan,0
1161,5/28/2020,Lebanon,26
1024,5/22/2020,Lebanon,26
66,3/14/2020,Lebanon,2
0,2/13/2020,Lebanon,0
1,2/22/2020,Lebanon,0
0,1/17/2020,Lebanon,0
5571,5/15/2020,Kazakhstan,32
5850,5/16/2020,Kazakhstan,34
840,4/11/2020,Kazakhstan,10
0,1/31/2020,Kazakhstan,0
19,5/5/2020,Laos,0
0,2/18/2020,Laos,0
0,2/2/2020,Laos,0
40,2/28/2020,Thailand,0
32,2/10/2020,Thailand,0
32,2/9/2020,Thailand,0
2,1/21/2020,Thailand,0
1677,4/24/2020,Iraq,83
1539,4/20/2020,Iraq,82
5457,5/29/2020,Iraq,179
38,3/6/2020,Iraq,2
0,2/23/2020,Iraq,0
124,3/16/2020,Iraq,9
0,1/15/2020,Iraq,0
1748,5/31/2020,Kyrgyzstan,16
631,4/23/2020,Kyrgyzstan,8
1662,5/29/2020,Kyrgyzstan,16
0,2/21/2020,Kyrgyzstan,0
8,3/30/2020,Myanmar,0
0,3/3/2020,Myanmar,0
0,2/7/2020,Myanmar,0
0,1/24/2020,Myanmar,0
124,5/26/2020,Cambodia,0
122,5/10/2020,Cambodia,0
47,3/21/2020,Cambodia,0
114,4/5/2020,Cambodia,0
1,2/25/2020,Cambodia,0
1,2/15/2020,Cambodia,0
7775,4/24/2020,Indonesia,647
6760,4/21/2020,Indonesia,590
0,2/28/2020,Indonesia,0
6,3/9/2020,Indonesia,0
0,2/13/2020,Indonesia,0
0,2/11/2020,Indonesia,0
0,2/2/2020,Indonesia,0
30,3/9/2020,Vietnam,0
153,3/26/2020,Vietnam,0
7,2/2/2020,Vietnam,0
258,4/11/2020,Vietnam,0
0,2/4/2020,Uzbekistan,0
245,2/28/2020,Iran,26
0,2/18/2020,Iran,0
2,2/20/2020,Iran,2
0,2/15/2020,Iran,0
0,1/27/2020,Iran,0
0,1/23/2020,Iran,0
9661,3/30/2020,South Korea,158
10909,5/11/2020,South Korea,256
9332,3/27/2020,South Korea,139
10718,4/25/2020,South Korea,240
1,1/22/2020,South Korea,0
0,1/10/2020,South Korea,0
1,1/20/2020,South Korea,0
2,1/24/2020,South Korea,0
24,5/14/2020,Timor Leste,0
1,3/31/2020,Timor Leste,0
0,3/3/2020,Timor Leste,0
0,1/8/2020,Timor Leste,0
0,4/6/2020,Tajikistan,0
0,3/24/2020,Tajikistan,0
0,2/17/2020,Tajikistan,0
0,1/22/2020,Tajikistan,0
8145,5/21/2020,Afghanistan,187
5226,5/14/2020,Afghanistan,130
4402,5/11/2020,Afghanistan,120
9998,5/24/2020,Afghanistan,216
7,3/14/2020,Afghanistan,0
0,2/3/2020,Afghanistan,0
3,2/19/2020,Philippines,1
10463,5/9/2020,Philippines,696
10794,5/11/2020,Philippines,719
5,3/20/2020,Mongolia,0
31,4/18/2020,Mongolia,0
0,1/25/2020,Mongolia,0
0,1/21/2020,Mongolia,0
1000,4/2/2020,Singapore,4
1189,4/5/2020,Singapore,6
67,2/15/2020,Singapore,0
5,1/28/2020,Singapore,0
0,1/22/2020,Singapore,0
0,1/21/2020,Singapore,0
1572,4/17/2020,Bangladesh,60
54,4/2/2020,Bangladesh,6
17,3/21/2020,Bangladesh,0
70,4/5/2020,Bangladesh,8
14657,5/11/2020,Bangladesh,228
0,2/8/2020,Bangladesh,0
0,2/15/2020,Bangladesh,0
0,1/12/2020,Bangladesh,0
0,1/7/2020,Bangladesh,0
0,1/3/2020,Bangladesh,0
83,3/14/2020,India,2
0,1/26/2020,India,0
0,1/1/2020,India,0
0,1/23/2020,Bangladesh,0
67719,5/23/2020,Saudi Arabia,364
70161,5/24/2020,Saudi Arabia,379
0,1/27/2020,Saudi Arabia,0
0,1/15/2020,Saudi Arabia,0
1873,4/20/2020,Bahrain,7
688,4/5/2020,Bahrain,4
56,3/7/2020,Bahrain,0
0,1/14/2020,Bahrain,0
0,1/5/2020,Bahrain,0
22,2/27/2020,Malaysia,0
3333,4/4/2020,Malaysia,53
117,3/10/2020,Malaysia,0
441,5/21/2020,Taiwan,7
441,5/23/2020,Taiwan,7
440,5/11/2020,Taiwan,6
5347,4/10/2020,Japan,88
16385,5/20/2020,Japan,771
1268,3/26/2020,Japan,45
144,2/24/2020,Japan,1
15747,5/10/2020,Japan,613
9795,4/18/2020,Japan,154
25,2/7/2020,Japan,0
4768,4/9/2020,Japan,85
14,1/31/2020,Japan,0
1,1/22/2020,Japan,0
0,1/11/2020,Japan,0
0,2/27/2020,Palestine,0
0,2/16/2020,Palestine,0
135,4/8/2020,Brunei Darussalam,1
141,5/28/2020,Brunei Darussalam,2
0,3/5/2020,Brunei Darussalam,0
0,1/12/2020,Brunei Darussalam,0
0,1/2/2020,Brunei Darussalam,0
7,4/24/2020,Bhutan,0
2,3/21/2020,Bhutan,0
7,5/3/2020,Bhutan,0
5,4/12/2020,Bhutan,0
7,5/1/2020,Bhutan,0
0,2/16/2020,Bhutan,0
0,1/30/2020,Bhutan,0
0,2/3/2020,Bhutan,0
0,1/9/2020,Bhutan,0
3,3/27/2020,Nepal,0
82,5/6/2020,Nepal,0
1042,5/29/2020,Nepal,5
1,3/14/2020,Nepal,0
9,4/9/2020,Nepal,0
1,3/2/2020,Nepal,0
1,2/6/2020,Nepal,0
1,1/25/2020,Nepal,0
1,2/3/2020,Nepal,0
1,1/31/2020,Nepal,0
452,3/19/2020,Qatar,0
781,4/1/2020,Qatar,2
0,1/2/2020,Qatar,0
1,4/22/2020,Yemen,0
1,4/14/2020,Yemen,0
128,5/18/2020,Yemen,20
84024,5/14/2020,China,4637
82059,3/29/2020,China,3304
0,2/15/2020,Syria,0
1154,4/12/2020,Kuwait,1
130,3/18/2020,Kuwait,0
20464,5/24/2020,Kuwait,148
2614,4/25/2020,Kuwait,15
0,2/13/2020,Kuwait,0
0,2/11/2020,Kuwait,0
0,2/4/2020,Kuwait,0
372,4/10/2020,Jordan,7
172,3/27/2020,Jordan,0
428,4/23/2020,Jordan,7
596,5/16/2020,Jordan,9
1438,5/27/2020,Maldives,5
0,2/24/2020,Maldives,0
84,3/25/2020,Oman,0
22,3/16/2020,Oman,0
15,3/5/2020,Oman,0
1068,5/23/2020,Sri Lanka,9
178,4/7/2020,Sri Lanka,5
189,4/9/2020,Sri Lanka,7
57705,5/26/2020,Pakistan,1197
2291,4/2/2020,Pakistan,31
302,3/19/2020,Pakistan,0
0,2/7/2020,Pakistan,0
0,1/18/2020,Pakistan,0
0,1/20/2020,Pakistan,0
582,4/10/2020,Lebanon,19
673,4/20/2020,Lebanon,21
412,3/29/2020,Lebanon,8
427,3/18/2020,Israel,0
0,2/14/2020,Israel,0
13491,4/20/2020,Israel,172
0,2/2/2020,Israel,0
0,1/5/2020,Israel,0
1930,3/25/2020,Israel,3
1872,3/25/2020,Turkey,44
7402,3/29/2020,Turkey,108
154500,5/23/2020,Turkey,4276
0,2/3/2020,Turkey,0
0,1/15/2020,Turkey,0
0,1/1/2020,Turkey,0
248,3/25/2020,United Arab Emirates,2
1505,4/5/2020,United Arab Emirates,10
14730,5/5/2020,United Arab Emirates,137
7,2/9/2020,United Arab Emirates,0
1,1/27/2020,United Arab Emirates,0
4,2/1/2020,United Arab Emirates,0
0,1/10/2020,United Arab Emirates,0
2334,4/24/2020,Kazakhstan,22
8531,5/25/2020,Kazakhstan,35
11,3/17/2020,Kazakhstan,0
0,2/3/2020,Kazakhstan,0
19,5/16/2020,Laos,0
2473,4/10/2020,Thailand,33
2369,4/8/2020,Thailand,30
177,3/17/2020,Thailand,1
33,2/12/2020,Thailand,0
266,3/24/2020,Iraq,23
5,2/26/2020,Iraq,0
0,2/13/2020,Iraq,0
0,1/26/2020,Iraq,0
0,1/14/2020,Iraq,0
0,1/11/2020,Iraq,0
0,1/10/2020,Kyrgyzstan,0
193,5/20/2020,Myanmar,6
201,5/23/2020,Myanmar,6
21,4/5/2020,Myanmar,1
0,3/9/2020,Myanmar,0
0,1/16/2020,Myanmar,0
51,3/22/2020,Cambodia,0
122,5/8/2020,Cambodia,0
24,3/18/2020,Cambodia,0
124,5/24/2020,Cambodia,0
122,4/21/2020,Cambodia,0
120,4/11/2020,Cambodia,0
1,2/10/2020,Cambodia,0
0,1/12/2020,Cambodia,0
309,3/21/2020,Indonesia,25
15438,5/14/2020,Indonesia,1028
6248,4/19/2020,Indonesia,535
1414,3/31/2020,Indonesia,122
0,2/24/2020,Indonesia,0
0,1/7/2020,Indonesia,0
137,3/25/2020,Vietnam,0
288,5/13/2020,Vietnam,0
268,4/18/2020,Vietnam,0
16,3/5/2020,Vietnam,0
0,1/4/2020,Vietnam,0
0,1/15/2020,Vietnam,0
2547,5/13/2020,Uzbekistan,10
3078,5/23/2020,Uzbekistan,13
49,3/24/2020,Uzbekistan,0
1904,4/28/2020,Uzbekistan,8
8,3/17/2020,Uzbekistan,0
24,5/21/2020,Timor Leste,0
4,4/14/2020,Timor Leste,0
0,3/10/2020,Timor Leste,0
2551,5/24/2020,Tajikistan,44
0,2/28/2020,Tajikistan,0
0,3/9/2020,Tajikistan,0
0,2/15/2020,Tajikistan,0
0,1/30/2020,Tajikistan,0
0,1/2/2020,Tajikistan,0
3252,4/15/2020,Singapore,10
844,3/30/2020,Singapore,3
23336,5/11/2020,Singapore,20
32343,5/27/2020,Singapore,23
18,2/2/2020,Singapore,0
8790,5/3/2020,Bangladesh,175
48,3/27/2020,Bangladesh,5
28511,5/22/2020,Bangladesh,408
3,3/15/2020,Bangladesh,0
0,3/2/2020,Bangladesh,0
0,2/28/2020,Bangladesh,0
0,1/21/2020,Bangladesh,0
29435,4/28/2020,India,934
20995,5/17/2020,Bangladesh,314
123,4/7/2020,Bangladesh,12
62939,5/10/2020,India,2109
59662,5/9/2020,India,1981
492,3/24/2020,India,9
74877,4/15/2020,Iran,4683
18407,3/20/2020,Iran,1284
95646,5/2/2020,Iran,6091
83505,4/21/2020,Iran,5209
8799,3/21/2020,South Korea,103
11165,5/23/2020,South Korea,266
2022,2/28/2020,South Korea,13
5328,3/4/2020,South Korea,32
3,2/24/2020,Philippines,1
3,2/6/2020,Philippines,1
0,1/26/2020,Philippines,0
16,4/12/2020,Mongolia,0
61,5/15/2020,Mongolia,0
16079,5/14/2020,Japan,687
0,1/9/2020,Japan,0
495,4/27/2020,Palestine,2
548,5/15/2020,Palestine,4
0,3/2/2020,Palestine,0
0,2/8/2020,Palestine,0
73,3/20/2020,Brunei Darussalam,0
141,5/8/2020,Brunei Darussalam,1
135,4/9/2020,Brunei Darussalam,1
91,3/24/2020,Brunei Darussalam,0
0,3/4/2020,Brunei Darussalam,0
1531,4/27/2020,Afghanistan,57
141,3/31/2020,Afghanistan,4
1,3/2/2020,Afghanistan,0
1,3/4/2020,Afghanistan,0
0,1/3/2020,Afghanistan,0
473,5/7/2020,Jordan,9
449,4/29/2020,Jordan,8
453,5/1/2020,Jordan,8
449,4/28/2020,Jordan,7
0,2/27/2020,Jordan,0
0,2/22/2020,Jordan,0
0,1/26/2020,Jordan,0
0,3/1/2020,Maldives,0
0,2/17/2020,Maldives,0
0,1/21/2020,Maldives,0
13,3/16/2020,Maldives,0
238,3/20/2020,Saudi Arabia,0
65077,5/22/2020,Saudi Arabia,351
62,3/13/2020,Saudi Arabia,0
0,1/4/2020,Saudi Arabia,0
5,4/15/2020,Bhutan,0
5,4/20/2020,Bhutan,0
0,2/13/2020,Bhutan,0
444,5/21/2020,Nepal,2
2,3/24/2020,Nepal,0
1,2/29/2020,Nepal,0
1,2/9/2020,Nepal,0
6779,5/14/2020,Malaysia,111
7417,5/26/2020,Malaysia,115
238,3/15/2020,Malaysia,0
16,2/9/2020,Malaysia,0
0,1/4/2020,Malaysia,0
267,3/28/2020,Taiwan,2
30,2/25/2020,Taiwan,1
3,1/25/2020,Taiwan,0
634,3/30/2020,Qatar,1
0,4/7/2020,Yemen,0
0,2/18/2020,Yemen,0
0,1/12/2020,Yemen,0
81946,3/28/2020,China,3299
82465,4/3/2020,China,3326
84065,5/20/2020,China,4638
84018,5/13/2020,China,4637
84044,5/17/2020,China,4638
83785,4/18/2020,China,4636
80814,3/8/2020,China,3099
63,1/17/2020,China,2
19,4/6/2020,Syria,2
50,5/16/2020,Syria,3
44,5/6/2020,Syria,3
0,3/17/2020,Syria,0
0,2/4/2020,Syria,0
2399,4/24/2020,Kuwait,14
18609,5/22/2020,Kuwait,129
0,2/5/2020,Kuwait,0
0,1/15/2020,Kuwait,0
0,1/19/2020,Kuwait,0
23934,4/5/2020,Turkey,501
90980,4/21/2020,Turkey,2140
104912,4/25/2020,Turkey,2600
0,1/18/2020,Turkey,0
883,3/22/2020,Israel,1
15466,4/28/2020,Israel,202
70,3/11/2020,Israel,0
0,2/9/2020,Israel,0
16436,5/9/2020,Israel,245
0,1/6/2020,Israel,0
457,4/10/2020,Oman,3
1266,4/20/2020,Oman,7
179,3/31/2020,Oman,0
20,3/15/2020,Oman,0
0,2/23/2020,Oman,0
0,2/6/2020,Oman,0
0,1/16/2020,Oman,0
705,5/3/2020,Sri Lanka,7
102,3/26/2020,Sri Lanka,0
53,3/20/2020,Sri Lanka,0
1319,5/27/2020,Sri Lanka,10
35788,5/14/2020,Pakistan,770
9749,4/23/2020,Pakistan,209
15759,4/30/2020,Pakistan,346
30,3/15/2020,Pakistan,0
5,3/5/2020,Pakistan,0
6,3/7/2020,Pakistan,0
0,2/11/2020,Pakistan,0
725,5/1/2020,Lebanon,24
267,3/24/2020,Lebanon,4
3,2/28/2020,Lebanon,0
0,2/14/2020,Lebanon,0
0,1/20/2020,Lebanon,0
49,3/20/2020,Kazakhstan,0
62,3/24/2020,Kazakhstan,0
0,2/18/2020,Kazakhstan,0
0,2/15/2020,Kazakhstan,0
0,1/23/2020,Kazakhstan,0
0,1/19/2020,Kazakhstan,0
0,1/6/2020,Kazakhstan,0
0,1/11/2020,Kazakhstan,0
0,3/22/2020,Laos,0
0,3/18/2020,Laos,0
0,2/9/2020,Laos,0
0,2/14/2020,Laos,0
2938,4/29/2020,Thailand,54
2613,4/14/2020,Thailand,41
2988,5/6/2020,Thailand,54
3028,5/18/2020,Thailand,56
82,3/15/2020,Thailand,1
43,3/3/2020,Thailand,1
42,3/1/2020,Thailand,1
1,1/15/2020,Thailand,0
0,1/12/2020,Thailand,0
0,1/3/2020,Thailand,0
382,3/27/2020,Iraq,36
0,1/22/2020,Iraq,0
756,4/7/2020,Bahrain,4
0,1/3/2020,Bahrain,0
18878,5/12/2020,United Arab Emirates,201
45,3/9/2020,United Arab Emirates,0
85,3/13/2020,United Arab Emirates,0
0,1/25/2020,United Arab Emirates,0
42,3/25/2020,Kyrgyzstan,0
682,4/26/2020,Kyrgyzstan,8
665,4/25/2020,Kyrgyzstan,8
